month,year,month_number,start_date,end_date,bank_name,no_atms_on_site,no_atms_off_site,no_pos_on_line,no_pos_off_line,no_credit_cards,no_credit_card_atm_txn,no_credit_card_pos_txn,no_credit_card_atm_txn_value_in_mn,no_credit_card_pos_txn_value_in_mn,no_debit_cards,no_debit_card_atm_txn,no_debit_card_pos_txn,no_debit_card_atm_txn_value_in_mn,no_debit_card_pos_txn_value_in_mn
November,2017,11,11/1/2017,11/30/2017,AMERICAN EXPRESS,0,0,34945,0,1130798,3584,5469784,25.609,40167.29668,0,0,0,0,0
November,2017,11,11/1/2017,11/30/2017,BANK OF AMERICA,0,0,0,0,17047,234,52625,1.88452306,359.4568604,0,0,0,0,0
November,2017,11,11/1/2017,11/30/2017,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,3335,181,189,1.64539934,0.75228476
November,2017,11,11/1/2017,11/30/2017,CITI BANK,47,497,31646,0,2626002,43476,17868928,251.552006,39921.29545,1617813,2289825,4762607,8911.825868,8393.466987
November,2017,11,11/1/2017,11/30/2017,DBS BANK,7,23,0,0,0,0,0,0,0,1831185,475335,508756,854.8586808,413.7085487
November,2017,11,11/1/2017,11/30/2017,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,110730,125887,190948,599.547601,321.644393
November,2017,11,11/1/2017,11/30/2017,HONGKONG AND SHANGHAI BKG CORPN,45,52,0,0,542272,3862,1343460,28.268622,4045.199562,380957,314399,541644,1498.821184,982.064007
November,2017,11,11/1/2017,11/30/2017,STANDARD CHARTERED BANK LTD,103,123,0,0,1209134,5058,4194507,22.86432,9574.83229,1031029,1912217,2364206,6224.927112,2805.646725
December,2017,12,12/1/2017,12/31/2017,ALLAHABAD BANK,824,275,2466,0,0,0,0,0,0,12300899,8085089,2515778,19384.59248,2256.860246
December,2017,12,12/1/2017,12/31/2017,ANDHRA BANK,3189,801,15174,0,216759,14839,400844,72.09886146,999.2146339,22541670,11643168,2274156,39312.34047,2940.791928
December,2017,12,12/1/2017,12/31/2017,BANK OF BARODA,6415,3612,92092,0,134753,6879,340582,25.02633146,802.6391309,49911153,18798766,10785268,79909.35067,10749.40048
December,2017,12,12/1/2017,12/31/2017,BANK OF INDIA,3483,4234,58056,0,195947,23771,267421,131.5407896,721.2803718,51439483,28942597,8114307,65054.13232,8114.692314
December,2017,12,12/1/2017,12/31/2017,BANK OF MAHARASHTRA,1309,560,2276,0,0,0,0,0,0,6949256,6590555,3385226,23744.22793,3722.368015
December,2017,12,12/1/2017,12/31/2017,CANARA BANK,5271,4472,17382,0,218923,36288,501660,185.9431886,1061.250554,41422816,21280412,8503565,88675.9163,11703.46464
December,2017,12,12/1/2017,12/31/2017,CENTRAL BANK OF INDIA,3451,1506,4095,0,104029,2647,147532,12.77828695,340.1937946,27606047,11598978,3776948,47481.52096,4996.169234
December,2017,12,12/1/2017,12/31/2017,CORPORATION BANK,2352,836,168505,0,103740,1664,142155,8.59429636,352.2485387,12403789,7564309,3299770,30273.18774,4009.934187
December,2017,12,12/1/2017,12/31/2017,DENA BANK,1329,349,5073,0,0,0,0,0,0,8279815,4154168,1331816,16131.43409,1667.325543
December,2017,12,12/1/2017,12/31/2017,INDIAN BANK,2609,609,11960,0,84621,2929,143172,16.069126,314.264265,17751086,26210647,5406200,69121.3,5687.7
December,2017,12,12/1/2017,12/31/2017,INDIAN OVERSEAS BANK,2870,808,18154,0,45754,587,85561,2.157041,203.433247,17562480,10528359,3181418,39934.6926,8582.81485
December,2017,12,12/1/2017,12/31/2017,ORIENTAL BANK OF COMMERCE,2319,311,7824,0,0,0,0,0,0,11287825,4263259,2553168,19463.772,3223.004
December,2017,12,12/1/2017,12/31/2017,PUNJAB AND SIND BANK,1089,179,748,0,0,0,0,0,0,2698821,1089696,286205,4577.028028,492.4241914
December,2017,12,12/1/2017,12/31/2017,PUNJAB NATIONAL BANK,5534,4064,47685,0,295200,9654,571535,41.14897009,1229.751106,59849240,24368447,11518577,106818.197,15262.67227
December,2017,12,12/1/2017,12/31/2017,SYNDICATE BANK,3770,401,8088,0,82059,3648,139429,15.78224273,314.6554854,15581819,8483842,3471238,33986.87501,4324.710645
December,2017,12,12/1/2017,12/31/2017,UCO BANK,2281,524,6560,0,0,0,0,0,0,10133118,5354917,1979121,20482.44652,2732.821656
December,2017,12,12/1/2017,12/31/2017,UNION BANK OF INDIA,4572,3118,55914,0,207997,2786,175438,13.56051607,468.112911,21218220,28575702,5984438,74678.85115,7249.964759
December,2017,12,12/1/2017,12/31/2017,UNITED BANK OF INDIA,1036,1104,2902,0,0,0,0,0,0,11171350,6512692,1315923,25365.14279,1904.518222
December,2017,12,12/1/2017,12/31/2017,VIJAYA BANK,1701,508,8011,0,49380,10176,122295,50.67753645,294.4792575,6521236,5903492,1245343,18580.15445,2047.389557
December,2017,12,12/1/2017,12/31/2017,IDBI LTD,2199,1608,31163,0,26562,490,141846,2.40421462,321.9545364,11255640,9356810,5348939,40551.65269,6451.489161
December,2017,12,12/1/2017,12/31/2017,STATE BANK OF INDIA,28435,30558,633640,0,5750415,131212,19212446,493.804546,75409.78504,278246603,360648020,83961854,1089293.104,120138.2387
December,2017,12,12/1/2017,12/31/2017,AXIS BANK LTD,2883,11094,479208,0,4145254,81518,11006659,325.028502,39507.47541,22121624,27274130,20048229,118441.6601,29852.94954
December,2017,12,12/1/2017,12/31/2017,BANDHAN BANK,430,0,19396,0,0,0,0,0,0,10275619,4118089,462479,12778.65328,753.8479213
December,2017,12,12/1/2017,12/31/2017,CATHOLIC SYRIAN BANK LTD,207,44,0,0,0,0,0,0,0,1056897,584692,147189,1858.819887,286.1666024
December,2017,12,12/1/2017,12/31/2017,CITY UNION BANK,883,701,9794,0,4048,569,14596,2.49343234,42.80876826,1745528,2071994,622559,9223.497099,850.7573351
December,2017,12,12/1/2017,12/31/2017,DEVELOPMENT CREDIT BANK,273,257,1631,0,20017,1385,71963,6.96363,66.486657,532231,758879,274524,2199.110009,520.984276
December,2017,12,12/1/2017,12/31/2017,DHANALAKSHMI BANK LTD,202,144,1145,0,7597,83,15778,0.4113,32.796655,660718,571665,209482,1845.48185,319.684022
December,2017,12,12/1/2017,12/31/2017,FEDERAL BANK LTD,1180,499,13052,0,0,0,0,0,0,6299192,6035133,2659294,30675.3663,4191.239905
December,2017,12,12/1/2017,12/31/2017,HDFC BANK LTD,5851,6482,410488,0,10188735,180158,35622883,961.42445,118308.7498,24827960,34536344,37671882,173537.2626,54045.04554
December,2017,12,12/1/2017,12/31/2017,ICICI BANK LTD,5225,9037,335343,0,4726983,34885,16573526,123.04724,47816.33844,40104247,33379695,34167276,165488.1393,50433.08623
December,2017,12,12/1/2017,12/31/2017,IDFC BANK LTD,30,2,1482,0,0,0,0,0,0,687452,1099980,573930,3231.959543,525.7644607
December,2017,12,12/1/2017,12/31/2017,INDUSIND BANK LTD,938,1224,30809,0,730349,13792,2343170,71.63093018,13494.76529,3745545,2757945,1928979,12632.80053,3189.744876
December,2017,12,12/1/2017,12/31/2017,JAMMU AND KASHMIR BANK,679,482,13946,0,420707,8984,180110,29.65175826,668.4114017,4717457,4836513,115751,22754.2684,317.9194529
December,2017,12,12/1/2017,12/31/2017,KARNATAKA BANK LTD,547,835,13329,0,0,0,0,0,0,4055852,4207154,1872048,16108.81692,2279.601585
December,2017,12,12/1/2017,12/31/2017,KARUR VYSYA BANK LTD,758,1019,23372,0,0,0,0,0,0,4268039,5513681,1798063,23212.07385,2412.046651
December,2017,12,12/1/2017,12/31/2017,KOTAK MAHINDRA BANK LTD,1022,1149,0,0,1339664,37650,3218282,161.8883869,9607.504824,7122292,6489399,6044479,26220.41068,8134.291351
December,2017,12,12/1/2017,12/31/2017,RATNAKAR BANK LIMITED,186,208,316982,0,621746,43713,1756953,226.7655543,6602.240943,779960,597789,364843,2214.502184,472.1826316
December,2017,12,12/1/2017,12/31/2017,SOUTH INDIAN BANK,747,581,9379,0,0,0,0,0,0,3749666,2861143,1336811,11378.61555,2058.136692
December,2017,12,12/1/2017,12/31/2017,TAMILNAD MERCANTILE BANK LTD,466,658,5565,0,15002,573,23829,0.80608609,76.09664809,1155820,4084539,328614,16275.5924,558.3971779
December,2017,12,12/1/2017,12/31/2017,THE LAXMI VILAS BANK LTD,393,588,6891,0,0,0,0,0,0,1276930,927992,201037,3880.3,329.0626
December,2017,12,12/1/2017,12/31/2017,YES BANK LTD,755,969,69544,0,216929,5217,711137,22.76924594,1886.681348,2051816,3562685,2169442,12907.04369,3207.825695
December,2017,12,12/1/2017,12/31/2017,AMERICAN EXPRESS,0,0,35885,0,1135467,3618,5529109,26.6131,41040.77411,0,0,0,0,0
December,2017,12,12/1/2017,12/31/2017,BANK OF AMERICA,0,0,0,0,12271,146,44024,1.0585592,284.5455986,0,0,0,0,0
December,2017,12,12/1/2017,12/31/2017,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,3330,267,256,2.36639695,0.95411556
December,2017,12,12/1/2017,12/31/2017,CITI BANK,47,499,32373,0,2634751,44371,18481704,255.304106,41694.05166,1617195,2559666,5145412,10321.83723,9390.834463
December,2017,12,12/1/2017,12/31/2017,DBS BANK,7,23,0,0,0,0,0,0,0,1950250,557916,583437,1017.299989,457.4250437
December,2017,12,12/1/2017,12/31/2017,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,112113,139909,215415,678.360633,373.452672
December,2017,12,12/1/2017,12/31/2017,HONGKONG AND SHANGHAI BKG CORPN,45,53,0,0,542572,4062,1422221,29.511721,4378.970315,380649,328516,607758,1628.737368,1147.6978
December,2017,12,12/1/2017,12/31/2017,STANDARD CHARTERED BANK LTD,103,124,0,0,1217971,5069,4361298,23.645243,10294.74469,1040443,2121944,2599962,7056.266042,3235.14472
January,2018,1,1/1/2018,1/31/2018,ALLAHABAD BANK,832,274,2543,0,0,0,0,0,0,12441447,8064200,2709691,19219.41168,2335.118139
January,2018,1,1/1/2018,1/31/2018,ANDHRA BANK,3195,801,14842,0,220135,15062,455413,71.77262964,1116.631991,22947335,9088815,5215674,29771.37372,6509.400001
January,2018,1,1/1/2018,1/31/2018,BANK OF BARODA,6420,3615,87812,0,134772,6356,338310,22.54250691,796.631103,50758514,18972607,11280061,80779.93065,11286.55151
January,2018,1,1/1/2018,1/31/2018,BANK OF INDIA,3436,4157,60715,0,203134,25990,305939,142.9514649,806.6632233,51900054,30398624,8490690,66916.99239,8310.150631
January,2018,1,1/1/2018,1/31/2018,BANK OF MAHARASHTRA,1314,563,2168,0,0,0,0,0,0,6993643,6617468,3495668,23517.33016,3731.181477
January,2018,1,1/1/2018,1/31/2018,CANARA BANK,5275,4409,17638,0,220693,33643,515620,169.6468653,1079.314048,42320027,20957703,8719353,87251.44265,11713.02763
January,2018,1,1/1/2018,1/31/2018,CENTRAL BANK OF INDIA,3442,1484,4032,0,103728,2655,157839,12.25706749,351.2660626,27983989,11395192,4048502,46820.30134,5181.542054
January,2018,1,1/1/2018,1/31/2018,CORPORATION BANK,2358,835,173008,0,104363,1962,154148,9.15822643,370.9091625,12468833,7381774,3358945,29537.53979,3964.185682
January,2018,1,1/1/2018,1/31/2018,DENA BANK,1329,349,6345,0,0,0,0,0,0,8395402,4269692,1464638,16571.59107,1803.283938
January,2018,1,1/1/2018,1/31/2018,INDIAN BANK,2662,605,11766,0,84842,3022,143436,16.836623,320.603899,17921993,26938937,5493501,68149.3,5697.1
January,2018,1,1/1/2018,1/31/2018,INDIAN OVERSEAS BANK,2422,800,18154,0,45754,668,85561,2.2452,203.433247,17562480,10528359,3181418,39934.6926,8582.81485
January,2018,1,1/1/2018,1/31/2018,ORIENTAL BANK OF COMMERCE,2322,310,7911,0,0,0,0,0,0,11488048,4383023,2670565,20137.74,3287.867
January,2018,1,1/1/2018,1/31/2018,PUNJAB AND SIND BANK,1091,159,855,0,0,0,0,0,0,2658388,1103731,305306,4565.279826,536.2819846
January,2018,1,1/1/2018,1/31/2018,PUNJAB NATIONAL BANK,5489,4167,48652,0,301662,9891,595052,42.59214927,1290.248972,60635693,24116149,11876223,107038.7087,15772.38675
January,2018,1,1/1/2018,1/31/2018,SYNDICATE BANK,3817,405,8253,0,83042,3537,153878,16.00161086,338.987,15768744,8362804,3641787,33149.54604,4403.243335
January,2018,1,1/1/2018,1/31/2018,UCO BANK,2281,525,6638,0,0,0,0,0,0,10242841,5308969,2085968,20298.99515,2793.43691
January,2018,1,1/1/2018,1/31/2018,UNION BANK OF INDIA,4579,3109,56556,0,211237,3493,193175,17.4245961,498.0337652,21394715,24413205,6252020,75220.12491,7399.262341
January,2018,1,1/1/2018,1/31/2018,UNITED BANK OF INDIA,1036,1104,3062,0,0,0,0,0,0,11201037,6423902,1397461,24312.94343,1911.038426
January,2018,1,1/1/2018,1/31/2018,VIJAYA BANK,1649,483,8181,0,51512,9860,181628,47.78615848,289.2840649,6606666,5801514,1272547,18262.51498,2072.593211
January,2018,1,1/1/2018,1/31/2018,IDBI LTD,2204,1589,30981,0,26817,778,150276,3.72816134,339.4282749,11333991,8913564,5203061,38774.89943,6087.898635
January,2018,1,1/1/2018,1/31/2018,STATE BANK OF INDIA,26507,32582,630068,0,5909429,139998,20209552,516.3074593,61644.80768,276790651,351515682,88809837,1039989.28,124974.4196
January,2018,1,1/1/2018,1/31/2018,AXIS BANK LTD,2892,11091,491186,0,4230170,86219,12099528,341.788514,44121.75789,22244243,26138575,20041576,113284.674,29375.40457
January,2018,1,1/1/2018,1/31/2018,BANDHAN BANK LTD,433,0,20182,0,0,0,0,0,0,10360326,4589802,525471,14677.12729,828.8196972
January,2018,1,1/1/2018,1/31/2018,CATHOLIC SYRIAN BANK LTD,207,44,0,0,0,0,0,0,0,1066173,558522,141907,1801.030412,261.3426145
January,2018,1,1/1/2018,1/31/2018,CITY UNION BANK,888,704,10036,0,4431,552,15126,2.4127,43.21880317,1755086,2072662,701625,9157.264562,956.3566985
January,2018,1,1/1/2018,1/31/2018,DEVELOPMENT CREDIT BANK,274,257,1525,0,21792,1274,73692,6.18792,72.335385,539789,762867,279948,2189.341007,525.609249
January,2018,1,1/1/2018,1/31/2018,DHANALAKSHMI BANK LTD,202,144,1090,0,7599,81,15794,0.2998,31.303964,660134,558250,206296,1813.19365,308.864289
January,2018,1,1/1/2018,1/31/2018,FEDERAL BANK LTD,1189,499,11977,0,0,0,0,0,0,6387422,6044875,2710822,31205.61285,4158.543811
January,2018,1,1/1/2018,1/31/2018,HDFC BANK LTD,5865,6492,404050,0,10375599,186521,37050384,964.081258,121691.3675,23724406,32633767,36449062,163609.6946,51328.14214
January,2018,1,1/1/2018,1/31/2018,ICICI BANK LTD,5227,9079,328525,0,4822832,36170,16988227,125.491594,46059.30403,40716438,31582992,33317356,156018.7664,47476.77084
January,2018,1,1/1/2018,1/31/2018,IDFC Bank Limited,37,2,1511,0,0,0,0,0,0,747186,1194766,605356,3721.018851,536.6785201
January,2018,1,1/1/2018,1/31/2018,INDUSIND BANK LTD,949,1229,30963,0,745443,13871,2470933,70.11195468,13821.61013,3782326,2715332,1989848,12544.22285,3246.985377
January,2018,1,1/1/2018,1/31/2018,JAMMU AND KASHMIR BANK,686,482,14364,0,420707,9393,219130,30.562393,749.469219,4737913,4957038,125064,22436.5297,339.674047
January,2018,1,1/1/2018,1/31/2018,KARNATAKA BANK LTD,551,834,13344,0,0,0,0,0,0,4143824,4055478,1924795,15936.70237,2333.651354
January,2018,1,1/1/2018,1/31/2018,KARUR VYSYA BANK LTD,759,1026,23221,0,0,0,0,0,0,4265794,5360808,1914233,22522.72185,2572.868984
January,2018,1,1/1/2018,1/31/2018,KOTAK MAHINDRA BANK LTD,1032,1144,0,0,1378167,38796,3397325,153.7136536,9989.158671,7487784,6378614,6132034,25615.83578,7863.359438
January,2018,1,1/1/2018,1/31/2018,RATNAKAR BANK LIMITED,185,198,347638,0,678940,51866,2041853,268.5558487,7245.594315,795745,604130,372866,2176.987277,456.6734895
January,2018,1,1/1/2018,1/31/2018,SOUTH INDIAN BANK,748,585,9544,0,0,0,0,0,0,3783609,2760803,1316597,11054.61427,1946.455407
January,2018,1,1/1/2018,1/31/2018,TAMILNAD MERCANTILE BANK LTD,466,659,5541,0,16809,433,26945,1.1849,83.69727109,1181672,4059655,339861,16053.2389,566.7177295
January,2018,1,1/1/2018,1/31/2018,THE LAXMI VILAS BANK LTD,398,588,6773,0,0,0,0,0,0,1289102,898353,200993,3804.6,336.1551
January,2018,1,1/1/2018,1/31/2018,YES BANK LTD,796,974,70962,0,231946,5435,784676,22.98179146,2109.521209,1971075,3516913,2163000,12553.90029,3151.768173
January,2018,1,1/1/2018,1/31/2018,AMERICAN EXPRESS,0,0,36695,0,1150034,3366,5685123,23.852244,40381.01047,0,0,0,0,0
January,2018,1,1/1/2018,1/31/2018,BANK OF AMERICA,0,0,0,0,17316,145,45743,1.25428451,290.3156939,0,0,0,0,0
January,2018,1,1/1/2018,1/31/2018,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,3314,203,230,1.62538756,1.48831933
January,2018,1,1/1/2018,1/31/2018,CITI BANK,47,499,32510,0,2649946,44444,19389550,250.575958,43276.77183,1606909,2228445,5117915,8555.602446,9427.198796
January,2018,1,1/1/2018,1/31/2018,DBS BANK,7,23,0,0,0,0,0,0,0,2084539,584369,638558,1050.087189,467.2587526
January,2018,1,1/1/2018,1/31/2018,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,112877,126425,197372,597.918677,330.501951
January,2018,1,1/1/2018,1/31/2018,HONGKONG AND SHANGHAI BKG CORPN,45,53,0,0,557068,4163,1522635,30.382593,4608.114769,384183,299744,560599,1445.735753,1035.015487
January,2018,1,1/1/2018,1/31/2018,STANDARD CHARTERED BANK LTD,103,130,0,0,1228321,5375,4513671,24.234605,10350.7324,1051134,1925401,2428250,6168.772538,2841.773787
February,2018,2,2/1/2018,2/28/2018,ALLAHABAD BANK,836,270,2588,0,0,0,0,0,0,12557613,7753846,2824697,19318.2,2325.74
February,2018,2,2/1/2018,2/28/2018,ANDHRA BANK,3157,844,14849,0,226301,12220,394659,58.9773,962.05,23309839,8417629,5215674,27865,6525.02
February,2018,2,2/1/2018,2/28/2018,BANK OF BARODA,6436,3508,81440,0,134792,5549,297953,20.7758,708.394,51386654,18134796,10999174,78504.5,10628.7
February,2018,2,2/1/2018,2/28/2018,BANK OF INDIA,3375,4134,62563,0,206908,26089,285360,143.071,759.633,52672926,29239649,8482681,65407.9,7967.47
February,2018,2,2/1/2018,2/28/2018,BANK OF MAHARASHTRA,1314,563,3232,0,0,0,0,0,0,7004545,6282637,3327805,22806,3526.42
February,2018,2,2/1/2018,2/28/2018,CANARA BANK,5240,4332,18083,0,221439,32652,413898,164.723,874.755,42699212,20165293,8233550,84679.3,10575.3
February,2018,2,2/1/2018,2/28/2018,CENTRAL BANK OF INDIA,3441,1486,3771,0,102876,2287,133971,10.5578,295.965,28353768,10992684,3962205,46098.1,5285.1
February,2018,2,2/1/2018,2/28/2018,CORPORATION BANK,2359,794,178591,0,104855,1846,128736,8.94658,307.245,12528952,6960585,3116892,28361.3,3569
February,2018,2,2/1/2018,2/28/2018,DENA BANK,1334,351,5207,0,0,0,0,0,0,8609482,4056083,1397719,16057.2,1707.01
February,2018,2,2/1/2018,2/28/2018,INDIAN BANK,2713,623,11757,0,84321,2844,125621,15.7,273.1,18072377,26473873,4642756,66678.4,4921.8
February,2018,2,2/1/2018,2/28/2018,INDIAN OVERSEAS BANK,2404,791,12187,0,51665,777,83600,2.9519,209.033,17857301,12706640,2820652,49466.3,7599.49
February,2018,2,2/1/2018,2/28/2018,ORIENTAL BANK OF COMMERCE,2330,301,8074,0,0,0,0,0,0,11506141,4226951,2495695,19665.3,2984.44
February,2018,2,2/1/2018,2/28/2018,PUNJAB AND SIND BANK,1094,157,865,0,0,0,0,0,0,2732162,1091353,289517,4565,473
February,2018,2,2/1/2018,2/28/2018,PUNJAB NATIONAL BANK,5434,4234,49473,0,310021,9852,534980,43.1968,1149.66,61271770,22743972,10888993,104993,13953
February,2018,2,2/1/2018,2/28/2018,SYNDICATE BANK,3834,405,8200,0,83661,3290,130608,14.6931,286.8,15897646,7868963,3442513,31497.1,4022.77
February,2018,2,2/1/2018,2/28/2018,UCO BANK,2280,525,6232,0,0,0,0,0,0,10328063,4959570,1877869,19418.2,2481.2
February,2018,2,2/1/2018,2/28/2018,UNION BANK OF INDIA,4577,3112,56610,0,212622,3239,162394,16.1734,434.934,21535679,23511792,6033425,73672.8,6912.98
February,2018,2,2/1/2018,2/28/2018,UNITED BANK OF INDIA,1107,1033,3429,0,0,0,0,0,0,11211618,6130553,1329564,23738.3,1774.14
February,2018,2,2/1/2018,2/28/2018,VIJAYA BANK,1659,484,7612,0,51998,9626,135287,47.2826,268.78,6674242,5511732,1198673,17774.7,1902.07
February,2018,2,2/1/2018,2/28/2018,IDBI LTD,2203,1587,31440,0,26932,690,130617,3.56322,283.85,11368989,8468135,4999635,37214.2,5614.35
February,2018,2,2/1/2018,2/28/2018,STATE BANK OF INDIA,26505,32680,630836,0,6065830,124015,17889710,468.607,58942.4,279403266,343309307,81363638,1003150,109766
February,2018,2,2/1/2018,2/28/2018,AXIS BANK LTD,2776,11099,496894,0,4316824,78066,10614992,321.456,38499,22318560,24485448,18886200,105412,26780.3
February,2018,2,2/1/2018,2/28/2018,Bandhan Bank Ltd,435,0,20958,0,0,0,0,0,0,10462129,4645547,511156,15824.8,803.804
February,2018,2,2/1/2018,2/28/2018,CATHOLIC SYRIAN BANK LTD,208,44,0,0,0,0,0,0,0,1075443,518762,128280,1672.58,211.06
February,2018,2,2/1/2018,2/28/2018,CITY UNION BANK,897,701,9880,0,4730,510,14307,2.2132,40.9549,1770913,2007927,648010,8888.63,839.743
February,2018,2,2/1/2018,2/28/2018,DEVELOPMENT CREDIT BANK,276,255,1514,0,23932,1579,70752,7.93903,60.7148,544519,713429,256076,2127.64,484.188
February,2018,2,2/1/2018,2/28/2018,DHANALAKSHMI BANK LTD,203,143,1175,0,7606,99,14865,0.3928,28.4646,655883,406397,187200,1712.18,278.632
February,2018,2,2/1/2018,2/28/2018,FEDERAL BANK LTD,1191,502,11937,0,0,0,0,0,0,6479267,5756517,2511259,29633.8,3592.75
February,2018,2,2/1/2018,2/28/2018,HDFC BANK LTD,5870,6550,406824,0,10547573,171809,32575673,917.497,106927,24118696,29864294,34518407,152298,46132.9
February,2018,2,2/1/2018,2/28/2018,ICICI BANK LTD,5225,9113,320344,0,4891339,34695,15134487,120.999,43367.6,40882647,30421998,30922788,153059,43105.2
February,2018,2,2/1/2018,2/28/2018,IDFC Bank Limited,42,2,1571,0,0,0,0,0,0,807569,1263514,617101,4057.83,505.082
February,2018,2,2/1/2018,2/28/2018,INDUSIND BANK LTD,961,1229,31161,0,762114,13534,2190547,68.2075,12547.7,3818457,2627858,1800920,12439.2,2806.7
February,2018,2,2/1/2018,2/28/2018,JAMMU AND KASHMIR BANK,700,482,14909,0,419013,7784,199371,24.5767,691.524,4766483,4967147,122319,22183.9,337.832
February,2018,2,2/1/2018,2/28/2018,KARNATAKA BANK LTD,550,831,13206,0,0,0,0,0,0,4216325,3875570,1882839,15484,2223.07
February,2018,2,2/1/2018,2/28/2018,KARUR VYSYA BANK LTD,762,1027,23031,0,0,0,0,0,0,4281059,5086591,1749878,21716.4,2280.42
February,2018,2,2/1/2018,2/28/2018,KOTAK MAHINDRA BANK LTD,1031,1146,0,0,1420407,35691,3112530,135.166,9480.28,7840490,6299708,5966597,25709,7267.95
February,2018,2,2/1/2018,2/28/2018,RATNAKAR BANK LIMITED,187,202,364158,0,734958,51023,1861294,266.036,7020.08,820151,599067,366417,2188.01,449.888
February,2018,2,2/1/2018,2/28/2018,SOUTH INDIAN BANK,748,587,9718,0,0,0,0,0,0,3875831,2623327,1227189,10432.1,1686.22
February,2018,2,2/1/2018,2/28/2018,TAMILNAD MERCANTILE BANK LTD,467,661,5332,0,16809,1413,25201,1.38442,85.6009,1199868,3793328,295901,15358.7,477.842
February,2018,2,2/1/2018,2/28/2018,THE LAXMI VILAS BANK LTD,414,587,6471,0,0,0,0,0,0,1289102,854614,179362,3642.2,287.247
